     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     65536,      4097,         0,    72.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,6f5d71305f7fdb1524d781d832e899893ec2bd3d833c252b32b59c5da15b113f,"{""d"":6,""p"":0.006,""rounds"":6}","{""avg_itr"":28,""base"":1}"

   1664824,       117,         0,  2278.2,BPOSD_single_pl,3e8b3ca61702d2026c61811570046b48948d086f36a318af844bca5292805635,"{""d"":10,""p"":0.001,""rounds"":10}",
   8080140,       112,         0, 37195.7,BPOSD_single_sr_625,84b28893617151d8a39053298dafc039dc259b652826445a1f13c9f6a64f51cc,"{""d"":10,""p"":0.001,""rounds"":10}",
   1119340,       109,         0,  7712.6,BPOSD_single_sr,7a94800770933e39c42aff4d85e58830faf0625eda63a3587c6a375e1e363ecc,"{""d"":10,""p"":0.001,""rounds"":10}",
   3327563,        50,         0,5908701.7,BPOSD_corr_sr_625,552d7cd51a6b82b6bcbd03792b770f849d61fe089e287ad358468e8583848ce2,"{""d"":10,""p"":0.001,""rounds"":10}",
    855272,       100,         0,1535571.3,BPOSD_corr_sr,3ea4a1b6b39a5be1f9c4b738df048b08a062fbcb33b4ebf888872ea346d0250b,"{""d"":10,""p"":0.001,""rounds"":10}",
    616005,       100,         0,551014.1,BPOSD_corr_pl,dbe2a2b6fc052f297b7a41a0ad6e838e78ce16a69690827f3797e1fdb1956f93,"{""d"":10,""p"":0.001,""rounds"":10}",
    302056,       101,         0,   542.4,BPOSD_single_pl,c180a0c1cb0db0f1fb7a31d20960e3aac737972609abdc77e4a8265c6f54a287,"{""d"":10,""p"":0.0015,""rounds"":10}",
   1019644,       105,         0,  7200.3,BPOSD_single_sr_625,1383b4cacd64c89ea8ca458365d5e48b1150af3c098d6c8db80b0c9689cce5b3,"{""d"":10,""p"":0.0015,""rounds"":10}",
    274943,       128,         0,  2350.4,BPOSD_single_sr,3381e7c9bb4e754d6b22167a88de328d9b137b48afbbde844e0eedceb34d23c0,"{""d"":10,""p"":0.0015,""rounds"":10}",
    288916,       100,         0,598915.9,BPOSD_corr_sr,7fa4ab6e1eb975a3c7b2f8d4cd2b4110b1ca55824a01f40a8118bc7f3a6ec55b,"{""d"":10,""p"":0.0015,""rounds"":10}",
   1241476,       100,         0,2668555.6,BPOSD_corr_sr_625,f5bdca482b2a2a59b8187b5ef3b6c5480cd25c1b32d5958a5fca15391527a844,"{""d"":10,""p"":0.0015,""rounds"":10}",
     88195,       102,         0, 79807.1,BPOSD_corr_pl,26ad805ac663b924ef27fbda82378544429bc291f41a00aec1ccf17264eb1f2d,"{""d"":10,""p"":0.0015,""rounds"":10}",
     70090,       121,         0,   161.1,BPOSD_single_pl,f46fdf0616a5bcb21e8db4795663ca40da1503c12ca76c30d7d1aad9031029ae,"{""d"":10,""p"":0.002,""rounds"":10}",
    239501,       119,         0,  2360.8,BPOSD_single_sr_625,9c9041cd8225a6bbd3789f658e1dfbad607841ef2a166a684fcc82d88898ccf2,"{""d"":10,""p"":0.002,""rounds"":10}",
     99418,       116,         0,  1076.4,BPOSD_single_sr,7b945d601ffdcbdabdee27b43f1835229e6a2a27ea9c2c130fbc6b3ed823d309,"{""d"":10,""p"":0.002,""rounds"":10}",
    105072,       100,         0,250982.9,BPOSD_corr_sr,33b49749b60195a60a915d6c9307c8d3f2f6adcfe15e16ba696bca2ad352a8c1,"{""d"":10,""p"":0.002,""rounds"":10}",
    421151,       100,         0,1078307.9,BPOSD_corr_sr_625,605213ddbb2e7bf752a1b848b2bcce81019f73d57702def5b82853f43e7c2bee,"{""d"":10,""p"":0.002,""rounds"":10}",
     15481,       100,         0, 14161.1,BPOSD_corr_pl,55ce152239c76c12786ffffe1c239c4cb0cb6e41f3ec5542fb5b4faa3acf0315,"{""d"":10,""p"":0.002,""rounds"":10}",
     10804,       126,         0,    38.6,BPOSD_single_pl,1f9ad99e3387883e11df14669a9a3e8443bd416289b71f4aa331118d0e06ba90,"{""d"":10,""p"":0.003,""rounds"":10}",
     30173,       125,         0,   541.9,BPOSD_single_sr_625,c376d560403eff3e83fd37dfd3cf387bda0426c70f7b617328821f6fe111be26,"{""d"":10,""p"":0.003,""rounds"":10}",
     12032,       113,         0,   189.5,BPOSD_single_sr,d031d657d5f0a656d549d79c2f1945c58b1c7a79de7836313fb90f2a91f9b40b,"{""d"":10,""p"":0.003,""rounds"":10}",
     19860,       100,         0, 61826.2,BPOSD_corr_sr,355d8678d777e6df58bf91fe91689776c3d1c13144f6839ff19aabc4726f646b,"{""d"":10,""p"":0.003,""rounds"":10}",
     43405,       100,         0,148405.6,BPOSD_corr_sr_625,abe4c48b320e2496ce754470b9d290f7395b3fdccd7c30931344b6163080604d,"{""d"":10,""p"":0.003,""rounds"":10}",
